scope,song,level,bpm,kind,seg_index,start_bar,end_bar,function,label_ja,n_bars,notes_total,n_events,align_err_ms,phi_star_ms,offset_delta_ms,spearman_raw,spearman_smooth,spearman_weighted,pearson_smooth,peak_err_bars,boundary_hit_tol1,boundary_hit_tol2,d_bar_mean,I_mean,suggested_notes,floor_fit,mae_notes,bias_notes,song_kind,seg_voiced,onset_ratio_vd,plan_v02,accent_stems,plan_primary,plan_secondary,best_stem,best_recall,second_stem,second_recall,best_stem_lift,best_lift,plan_agree,plan_agree_top2,plan_agree_lift,recall_drums,recall_bass,recall_other,recall_vocals,prec_vocals,lift_drums,lift_bass,lift_other,lift_vocals,none_share,pool_precision,ending_label,tail_ratio,section_spearman
segment,炉心融解,13.2,165.0,audio_segment,0,2,10,intro,イントロ,9,,28,,,,,,,,,,,4.333,0.424,,,,,vocal,0.0,0.0,hook,,hook,,other,0.714,drums,0.536,other,6.598,True,True,True,0.536,0.321,0.714,0.0,,3.927,4.059,6.598,,,,,,
segment,炉心融解,13.2,165.0,audio_segment,1,11,24,chorus,サビ,14,,76,,,,,,,,,,,7.571,0.928,,,,,vocal,0.918,0.433,vocal,hook|vocal,drum,hook,drums,0.789,bass,0.421,vocals,3.391,True,True,False,0.789,0.421,0.368,0.395,0.714,3.176,2.639,2.849,3.391,,,,,
segment,炉心融解,13.2,165.0,audio_segment,2,25,32,chorus,サビ,8,,36,,,,,,,,,,,6.75,0.924,,,,,vocal,1.0,0.423,vocal,hook|vocal,drum,hook,drums,0.75,other,0.333,drums,3.189,True,True,True,0.75,0.278,0.333,0.306,0.5,3.189,1.88,2.756,2.849,,,,,
segment,炉心融解,13.2,165.0,audio_segment,3,33,36,quiet_chorus,落ちサビ,4,,15,,,,,,,,,,,5.25,0.731,,,,,vocal,0.778,0.6,vocal,hook,drum,hook,drums,0.733,other,0.4,drums,5.117,True,True,True,0.733,0.133,0.4,0.333,0.556,5.117,1.915,5.051,3.761,,,,,
segment,炉心融解,13.2,165.0,audio_segment,4,37,64,verse,Aメロ,28,,113,,,,,,,,,,,6.857,0.788,,,,,vocal,0.537,0.138,drum,bass,drum,bass,drums,0.911,bass,0.699,other,4.232,True,True,False,0.911,0.699,0.177,0.15,0.654,3.751,3.569,4.232,4.003,,,,,
segment,炉心融解,13.2,165.0,audio_segment,5,65,65,verse,Aメロ,1,,1,,,,,,,,,,,4.0,0.403,,,,,vocal,0.344,,drum,,drum,,bass,1.0,drums,0.0,bass,24.746,False,True,False,0.0,1.0,0.0,0.0,,,24.746,,,,,,,
segment,炉心融解,13.2,165.0,chart_changepoint,0,2,8,,,7,,19,,,,,,,,,,,3.857,0.32,,,,,vocal,,,,,,,other,0.684,drums,0.474,other,7.178,,,,0.474,0.21,0.684,0.0,,4.969,4.076,7.178,,,,,,
segment,炉心融解,13.2,165.0,chart_changepoint,1,9,26,,,18,,94,,,,,,,,,,,7.444,0.915,,,,,vocal,,,,,,,drums,0.787,bass,0.415,vocals,3.268,,,,0.787,0.415,0.404,0.34,0.667,3.118,2.627,3.052,3.268,,,,,
segment,炉心融解,13.2,165.0,chart_changepoint,2,27,35,,,9,,37,,,,,,,,,,,5.667,0.862,,,,,vocal,,,,,,,drums,0.73,vocals,0.378,drums,3.695,,,,0.73,0.27,0.324,0.378,0.583,3.695,2.041,3.242,3.632,,,,,
segment,炉心融解,13.2,165.0,chart_changepoint,3,36,52,,,17,,82,,,,,,,,,,,8.118,0.838,,,,,vocal,,,,,,,drums,0.878,bass,0.683,vocals,3.819,,,,0.878,0.683,0.207,0.207,0.739,3.606,3.588,3.391,3.819,,,,,
segment,炉心融解,13.2,165.0,chart_changepoint,4,53,65,,,13,,37,,,,,,,,,,,5.077,0.684,,,,,vocal,,,,,,,drums,0.973,bass,0.649,other,7.166,,,,0.973,0.649,0.135,0.027,0.25,4.438,3.632,7.166,2.143,,,,,
song,炭★坑★節,13.3,112.0,,,,,,,45,356,286,0.0,17.5,7.21,-0.252,-0.444,-0.441,-0.357,10,1.0,1.0,7.911,,13.136,2.361,4.02,2.697,vocal,,,,,,,,,,,,,,,,0.661,0.283,0.112,0.119,0.222,2.993,2.809,2.054,1.281,0.182,0.474,other,0.995,-0.9
segment,炭★坑★節,13.3,112.0,audio_segment,0,2,12,intro,イントロ,11,,37,,,,,,,,,,,3.727,0.897,,,,,vocal,0.909,0.336,drum,bass,drum,bass,drums,0.865,other,0.216,drums,3.541,True,True,True,0.865,0.135,0.216,0.108,0.108,3.541,1.364,2.684,1.203,,,,,
segment,炭★坑★節,13.3,112.0,audio_segment,1,13,20,verse,Aメロ,8,,72,,,,,,,,,,,10.5,0.835,,,,,vocal,0.928,0.359,hook,hook,drum,hook,drums,0.569,bass,0.306,bass,3.066,True,True,False,0.569,0.306,0.236,0.111,0.348,2.837,3.066,2.446,1.437,,,,,
segment,炭★坑★節,13.3,112.0,audio_segment,2,21,28,chorus,サビ,8,,45,,,,,,,,,,,6.375,0.909,,,,,vocal,1.0,0.514,vocal,bass|vocal,drum,bass,drums,0.711,bass,0.311,drums,3.273,True,True,True,0.711,0.311,0.0,0.178,0.222,3.273,3.121,0.0,1.502,,,,,
segment,炭★坑★節,13.3,112.0,audio_segment,3,29,36,quiet_chorus,落ちサビ,8,,73,,,,,,,,,,,11.5,0.832,,,,,vocal,0.98,0.456,drum,bass,drum,bass,drums,0.466,bass,0.26,other,2.956,True,True,False,0.466,0.26,0.041,0.082,0.231,2.617,2.788,2.956,0.945,,,,,
segment,炭★坑★節,13.3,112.0,audio_segment,4,37,46,chorus,サビ,10,,59,,,,,,,,,,,8.8,0.881,,,,,vocal,1.0,0.341,vocal,bass|vocal,drum,bass,drums,0.797,bass,0.339,drums,3.542,True,True,True,0.797,0.339,0.051,0.136,0.258,3.542,3.445,1.423,1.631,,,,,
segment,炭★坑★節,13.3,112.0,chart_changepoint,0,2,12,,,11,,37,,,,,,,,,,,3.727,0.897,,,,,vocal,,,,,,,drums,0.865,other,0.216,drums,3.541,,,,0.865,0.135,0.216,0.108,0.108,3.541,1.364,2.684,1.203,,,,,
segment,炭★坑★節,13.3,112.0,chart_changepoint,1,13,20,,,8,,72,,,,,,,,,,,10.5,0.835,,,,,vocal,,,,,,,drums,0.569,bass,0.306,bass,3.066,,,,0.569,0.306,0.236,0.111,0.348,2.837,3.066,2.446,1.437,,,,,
segment,炭★坑★節,13.3,112.0,chart_changepoint,2,21,29,,,9,,52,,,,,,,,,,,6.556,0.902,,,,,vocal,,,,,,,drums,0.692,bass,0.288,drums,3.213,,,,0.692,0.288,0.019,0.154,0.21,3.213,2.874,2.07,1.38,,,,,
segment,炭★坑★節,13.3,112.0,chart_changepoint,3,30,35,,,6,,65,,,,,,,,,,,13.833,0.832,,,,,vocal,,,,,,,drums,0.462,bass,0.277,bass,2.614,,,,0.462,0.277,0.046,0.092,0.25,2.3,2.614,2.496,0.871,,,,,
segment,炭★坑★節,13.3,112.0,chart_changepoint,4,36,46,,,11,,60,,,,,,,,,,,8.091,0.876,,,,,vocal,,,,,,,drums,0.783,bass,0.333,drums,3.788,,,,0.783,0.333,0.05,0.133,0.258,3.788,3.708,1.536,1.757,,,,,
song,脳漿炸裂ガール,14.1,155.0,,,,,,,66,678,618,0.0,2.5,12.72,0.101,-0.031,-0.078,0.059,16,0.75,0.75,10.273,,11.055,0.876,2.896,-2.003,vocal,,,,,,,,,,,,,,,,0.589,0.183,0.17,0.15,0.397,1.911,1.513,2.136,1.156,0.194,0.591,other,0.998,-0.017
segment,脳漿炸裂ガール,14.1,155.0,audio_segment,0,2,4,intro,イントロ,3,,28,,,,,,,,,,,10.0,0.107,,,,,vocal,0.0,0.0,hook,hook,drum,hook,other,0.643,drums,0.286,other,2.706,False,True,False,0.286,0.0,0.643,0.0,,0.914,,2.706,,,,,,
segment,脳漿炸裂ガール,14.1,155.0,audio_segment,1,5,12,interlude,間奏,8,,78,,,,,,,,,,,10.375,0.611,,,,,vocal,0.014,0.078,hook,hook,drum,hook,drums,0.487,other,0.372,other,2.667,True,True,False,0.487,0.295,0.372,0.038,0.5,1.565,1.754,2.667,1.343,,,,,
segment,脳漿炸裂ガール,14.1,155.0,audio_segment,2,13,24,chorus,サビ,12,,103,,,,,,,,,,,9.167,0.836,,,,,vocal,0.976,0.504,vocal,vocal,drum,vocal,drums,0.738,vocals,0.311,drums,2.166,True,True,True,0.738,0.291,0.097,0.311,0.492,2.166,1.705,1.631,1.641,,,,,
segment,脳漿炸裂ガール,14.1,155.0,audio_segment,3,25,32,final_chorus,ラスサビ,8,,82,,,,,,,,,,,10.125,0.895,,,,,vocal,1.0,0.589,drum,bass,drum,bass,drums,0.72,bass,0.232,drums,2.036,True,True,True,0.72,0.232,0.098,0.232,0.358,2.036,1.286,1.599,1.023,,,,,
segment,脳漿炸裂ガール,14.1,155.0,audio_segment,4,33,40,verse,Aメロ,8,,99,,,,,,,,,,,13.125,0.602,,,,,vocal,1.0,1.068,drum,hook,drum,hook,drums,0.313,vocals,0.242,other,1.661,True,True,False,0.313,0.02,0.131,0.242,0.511,1.631,1.4,1.661,1.191,,,,,
segment,脳漿炸裂ガール,14.1,155.0,audio_segment,5,41,56,quiet_chorus,落ちサビ,16,,125,,,,,,,,,,,9.75,0.648,,,,,vocal,1.0,0.381,drum,,drum,,drums,0.72,other,0.152,drums,2.404,True,True,True,0.72,0.104,0.152,0.104,0.232,2.404,1.354,2.102,0.82,,,,,
segment,脳漿炸裂ガール,14.1,155.0,audio_segment,6,57,62,quiet_chorus,落ちサビ,6,,58,,,,,,,,,,,10.667,0.698,,,,,vocal,0.985,0.085,bass,bass,drum,bass,drums,0.603,bass,0.259,other,2.678,True,True,False,0.603,0.259,0.017,0.017,0.2,1.905,1.735,2.678,0.543,,,,,
segment,脳漿炸裂ガール,14.1,155.0,audio_segment,7,63,66,verse,Aメロ,4,,40,,,,,,,,,,,11.0,0.471,,,,,vocal,0.46,0.053,drum,bass,drum,bass,drums,0.5,bass,0.25,other,2.606,True,True,False,0.5,0.25,0.05,0.025,0.5,1.623,1.741,2.606,1.303,,,,,
segment,脳漿炸裂ガール,14.1,155.0,audio_segment,8,67,67,outro,アウトロ,1,,5,,,,,,,,,,,5.0,0.161,,,,,vocal,0.0,0.0,drum,,drum,,other,0.6,drums,0.2,other,5.467,False,True,False,0.2,0.2,0.6,0.0,,1.393,2.682,5.467,,,,,,
segment,脳漿炸裂ガール,14.1,155.0,chart_changepoint,0,2,20,,,19,,185,,,,,,,,,,,10.474,0.651,,,,,vocal,,,,,,,drums,0.573,other,0.27,other,2.423,,,,0.573,0.254,0.27,0.162,0.484,1.776,1.769,2.423,1.365,,,,,
segment,脳漿炸裂ガール,14.1,155.0,chart_changepoint,1,21,32,,,12,,106,,,,,,,,,,,8.75,0.835,,,,,vocal,,,,,,,drums,0.708,bass,0.236,drums,2.014,,,,0.708,0.236,0.141,0.226,0.387,2.014,1.319,1.757,1.248,,,,,
segment,脳漿炸裂ガール,14.1,155.0,chart_changepoint,2,33,41,,,9,,112,,,,,,,,,,,13.111,0.595,,,,,vocal,,,,,,,drums,0.321,vocals,0.241,drums,1.69,,,,0.321,0.027,0.134,0.241,0.5,1.69,1.05,1.623,1.162,,,,,
segment,脳漿炸裂ガール,14.1,155.0,chart_changepoint,3,42,56,,,15,,112,,,,,,,,,,,9.533,0.656,,,,,vocal,,,,,,,drums,0.768,other,0.161,drums,2.501,,,,0.768,0.107,0.161,0.089,0.204,2.501,1.437,2.303,0.751,,,,,
segment,脳漿炸裂ガール,14.1,155.0,chart_changepoint,4,57,67,,,11,,103,,,,,,,,,,,10.273,0.567,,,,,vocal,,,,,,,drums,0.563,bass,0.252,other,2.785,,,,0.563,0.252,0.058,0.019,0.286,1.881,1.796,2.785,0.797,,,,,
song,超絶！Superlative,13.2,200.0,,,,,,,87,448,325,0.0,-22.5,-16.96,0.174,0.129,0.186,0.191,2,0.25,0.5,5.149,,6.348,0.584,2.066,-0.23,instrumental,,,,,,,,,,,,,,,,0.594,0.052,0.194,0.339,0.464,2.782,1.662,2.809,2.63,0.274,0.377,other,0.874,0.333
segment,超絶！Superlative,13.2,200.0,audio_segment,0,3,12,intro,イントロ,10,,34,,,,,,,,,,,3.4,0.145,,,,,instrumental,1.0,1.364,drum,,drum,,other,0.294,vocals,0.176,other,5.496,False,False,False,0.118,0.029,0.294,0.176,0.462,2.412,1.976,5.496,2.804,,,,,
segment,超絶！Superlative,13.2,200.0,audio_segment,1,13,20,chorus,サビ,8,,45,,,,,,,,,,,6.0,0.869,,,,,instrumental,1.0,0.467,drum,,drum,,drums,0.667,vocals,0.289,other,2.918,True,True,False,0.667,0.044,0.244,0.289,0.65,2.719,1.8,2.918,2.459,,,,,
segment,超絶！Superlative,13.2,200.0,audio_segment,2,21,28,quiet_chorus,落ちサビ,8,,23,,,,,,,,,,,5.125,0.837,,,,,instrumental,1.0,0.6,drum,,drum,,drums,0.652,vocals,0.609,vocals,4.208,True,True,False,0.652,0.0,0.174,0.609,0.56,2.948,0.0,1.827,4.208,,,,,
segment,超絶！Superlative,13.2,200.0,audio_segment,3,29,36,quiet_chorus,落ちサビ,8,,46,,,,,,,,,,,7.0,0.8,,,,,instrumental,1.0,0.409,drum,,drum,,drums,0.783,vocals,0.326,bass,3.5,True,True,False,0.783,0.043,0.087,0.326,0.833,3.255,3.5,1.783,3.065,,,,,
segment,超絶！Superlative,13.2,200.0,audio_segment,4,37,44,verse,Aメロ,8,,33,,,,,,,,,,,5.25,0.751,,,,,instrumental,1.0,0.595,drum,,drum,,drums,0.576,vocals,0.364,other,3.728,True,True,False,0.576,0.0,0.182,0.364,0.545,2.858,,3.728,2.831,,,,,
segment,超絶！Superlative,13.2,200.0,audio_segment,5,45,48,chorus,サビ,4,,11,,,,,,,,,,,3.75,0.857,,,,,instrumental,1.0,0.429,drum,,drum,,drums,0.727,bass,0.455,bass,6.291,True,True,False,0.727,0.455,0.455,0.364,0.444,3.025,6.291,3.031,3.417,,,,,
segment,超絶！Superlative,13.2,200.0,audio_segment,6,49,68,verse,Aメロ,20,,74,,,,,,,,,,,5.35,0.727,,,,,instrumental,1.0,0.611,drum,,drum,,drums,0.581,vocals,0.311,drums,2.884,True,True,True,0.581,0.027,0.176,0.311,0.418,2.884,0.734,2.512,2.419,,,,,
segment,超絶！Superlative,13.2,200.0,audio_segment,7,69,89,verse,Aメロ,21,,59,,,,,,,,,,,5.0,0.751,,,,,instrumental,1.0,0.629,drum,,drum,,drums,0.627,vocals,0.373,drums,3.157,True,True,True,0.627,0.068,0.152,0.373,0.379,3.157,1.39,3.128,2.891,,,,,
segment,超絶！Superlative,13.2,200.0,chart_changepoint,0,3,16,,,14,,47,,,,,,,,,,,3.571,0.338,,,,,instrumental,,,,,,,other,0.277,drums,0.234,other,5.303,,,,0.234,0.021,0.277,0.234,0.478,2.167,1.5,5.303,2.968,,,,,
segment,超絶！Superlative,13.2,200.0,chart_changepoint,1,17,36,,,20,,101,,,,,,,,,,,6.45,0.839,,,,,instrumental,,,,,,,drums,0.723,vocals,0.376,drums,3.079,,,,0.723,0.04,0.168,0.376,0.717,3.079,2.0,2.066,3.032,,,,,
segment,超絶！Superlative,13.2,200.0,chart_changepoint,2,37,50,,,14,,49,,,,,,,,,,,4.429,0.793,,,,,instrumental,,,,,,,drums,0.612,vocals,0.367,bass,4.516,,,,0.612,0.143,0.265,0.367,0.5,2.877,4.516,2.788,3.045,,,,,
segment,超絶！Superlative,13.2,200.0,chart_changepoint,3,51,76,,,26,,94,,,,,,,,,,,5.769,0.727,,,,,instrumental,,,,,,,drums,0.575,vocals,0.308,drums,2.895,,,,0.575,0.032,0.17,0.308,0.392,2.895,0.889,2.768,2.326,,,,,
segment,超絶！Superlative,13.2,200.0,chart_changepoint,4,77,89,,,13,,34,,,,,,,,,,,4.385,0.749,,,,,instrumental,,,,,,,drums,0.706,vocals,0.412,drums,3.477,,,,0.706,0.059,0.118,0.412,0.412,3.477,1.122,3.118,3.359,,,,,
song,響縁,13.0,180.0,,,,,,,89,674,422,0.0,0.0,2.76,-0.062,0.011,0.047,0.116,14,0.75,0.75,7.573,,7.053,0.884,2.945,-2.228,vocal,,,,,,,,,,,,,,,,0.822,0.294,0.095,0.232,0.476,3.349,2.886,1.519,2.323,0.102,0.524,tail_kill,1.073,0.233
segment,響縁,13.0,180.0,audio_segment,0,3,8,intro,イントロ,6,,23,,,,,,,,,,,4.667,0.502,,,,,vocal,0.0,0.0,drum,,drum,,bass,0.13,drums,0.087,other,2.92,False,True,False,0.087,0.13,0.043,0.0,,0.377,0.712,2.92,,,,,,
segment,響縁,13.0,180.0,audio_segment,1,9,16,verse,Aメロ,8,,13,,,,,,,,,,,4.5,0.643,,,,,vocal,0.76,0.7,drum,vocal,drum,vocal,vocals,0.615,drums,0.231,vocals,3.443,False,True,False,0.231,0.077,0.077,0.615,0.229,0.941,1.558,0.844,3.443,,,,,
segment,響縁,13.0,180.0,audio_segment,2,17,26,interlude,間奏,10,,52,,,,,,,,,,,7.6,0.559,,,,,vocal,0.168,0.061,drum,bass,drum,bass,drums,0.923,bass,0.25,drums,3.64,True,True,True,0.923,0.25,0.038,0.019,0.25,3.64,2.442,0.874,1.078,,,,,
segment,響縁,13.0,180.0,audio_segment,3,27,44,chorus,サビ,18,,95,,,,,,,,,,,6.833,0.801,,,,,vocal,0.812,0.649,vocal,vocal,drum,vocal,drums,0.853,vocals,0.284,drums,3.959,True,True,True,0.853,0.137,0.19,0.284,0.429,3.959,2.35,1.475,1.95,,,,,
segment,響縁,13.0,180.0,audio_segment,4,45,48,quiet_chorus,落ちサビ,4,,12,,,,,,,,,,,6.25,0.647,,,,,vocal,1.0,0.684,vocal,vocal,drum,vocal,drums,0.833,bass,0.333,bass,5.107,True,True,False,0.833,0.333,0.083,0.25,0.231,4.33,5.107,2.511,1.837,,,,,
segment,響縁,13.0,180.0,audio_segment,5,49,70,final_chorus,ラスサビ,22,,93,,,,,,,,,,,8.273,0.865,,,,,vocal,0.968,0.645,vocal,vocal,drum,vocal,drums,0.86,vocals,0.613,vocals,3.609,True,True,False,0.86,0.161,0.097,0.613,0.626,3.433,2.625,1.869,3.609,,,,,
segment,響縁,13.0,180.0,audio_segment,6,71,84,interlude,間奏,14,,107,,,,,,,,,,,10.714,0.62,,,,,vocal,0.048,0.0,drum,bass,drum,bass,drums,0.897,bass,0.486,drums,3.158,True,True,True,0.897,0.486,0.028,0.0,,3.158,2.813,2.195,,,,,,
segment,響縁,13.0,180.0,audio_segment,7,85,88,interlude,間奏,4,,19,,,,,,,,,,,9.0,0.578,,,,,vocal,0.0,0.0,drum,bass,drum,bass,bass,0.895,drums,0.842,bass,4.081,False,True,False,0.842,0.895,0.105,0.0,,3.321,4.081,2.392,,,,,,
segment,響縁,13.0,180.0,audio_segment,8,89,91,interlude,間奏,3,,8,,,,,,,,,,,6.0,0.31,,,,,vocal,0.0,0.0,drum,,drum,,drums,0.875,bass,0.75,bass,6.633,True,True,False,0.875,0.75,0.125,0.0,,5.753,6.633,2.147,,,,,,
segment,響縁,13.0,180.0,chart_changepoint,0,3,16,,,14,,36,,,,,,,,,,,4.571,0.582,,,,,vocal,,,,,,,vocals,0.222,drums,0.139,vocals,2.088,,,,0.139,0.111,0.056,0.222,0.229,0.581,1.017,0.938,2.088,,,,,
segment,響縁,13.0,180.0,chart_changepoint,1,17,25,,,9,,48,,,,,,,,,,,7.778,0.546,,,,,vocal,,,,,,,drums,0.917,bass,0.271,drums,3.641,,,,0.917,0.271,0.021,0.021,0.25,3.641,2.493,0.473,1.052,,,,,
segment,響縁,13.0,180.0,chart_changepoint,2,26,34,,,9,,38,,,,,,,,,,,5.333,0.793,,,,,vocal,,,,,,,drums,1.0,other,0.474,drums,5.395,,,,1.0,0.026,0.474,0.184,0.304,5.395,2.645,2.002,1.696,,,,,
segment,響縁,13.0,180.0,chart_changepoint,3,35,70,,,36,,166,,,,,,,,,,,8.0,0.822,,,,,vocal,,,,,,,drums,0.843,vocals,0.488,drums,3.467,,,,0.843,0.187,0.066,0.488,0.562,3.467,2.584,1.743,2.962,,,,,
segment,響縁,13.0,180.0,chart_changepoint,4,71,91,,,21,,134,,,,,,,,,,,9.714,0.567,,,,,vocal,,,,,,,drums,0.895,bass,0.56,drums,3.434,,,,0.895,0.56,0.045,0.0,,3.434,3.224,1.764,,,,,,
song,魔法少女になるしかねぇ,14.0,165.0,,,,,,,90,956,676,0.0,0.0,9.09,0.151,0.113,0.134,0.198,14,0.5,0.75,10.622,,10.385,0.615,3.45,-2.647,vocal,,,,,,,,,,,,,,,,0.59,0.223,0.496,0.317,0.608,2.562,1.403,2.044,2.103,0.101,0.55,other,0.93,0.059
segment,魔法少女になるしかねぇ,14.0,165.0,audio_segment,0,2,10,intro,イントロ,9,,41,,,,,,,,,,,8.333,0.713,,,,,vocal,0.788,0.717,drum,hook,drum,hook,drums,0.732,other,0.537,drums,3.926,True,True,True,0.732,0.024,0.537,0.439,0.545,3.926,0.142,2.111,3.128,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,audio_segment,1,11,20,verse,Aメロ,10,,56,,,,,,,,,,,10.3,0.789,,,,,vocal,0.914,0.507,drum,hook|vocal,drum,hook,drums,0.661,other,0.518,drums,2.736,True,True,True,0.661,0.214,0.518,0.286,0.471,2.736,1.265,1.969,2.183,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,audio_segment,2,21,24,interlude,間奏,4,,51,,,,,,,,,,,13.0,0.593,,,,,vocal,0.264,0.235,drum,hook,drum,hook,other,0.667,drums,0.647,other,2.2,False,True,False,0.647,0.333,0.667,0.118,0.75,2.188,1.789,2.2,1.486,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,audio_segment,3,25,36,verse,Aメロ,12,,65,,,,,,,,,,,8.417,0.697,,,,,vocal,0.98,0.642,bass,hook|vocal,drum,hook,drums,0.831,vocals,0.431,drums,3.418,True,True,True,0.831,0.354,0.323,0.431,0.538,3.418,2.372,1.94,2.632,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,audio_segment,4,37,48,quiet_chorus,落ちサビ,12,,78,,,,,,,,,,,11.583,0.824,,,,,vocal,0.991,0.726,drum,bass,drum,bass,drums,0.667,vocals,0.41,drums,2.658,True,True,True,0.667,0.282,0.308,0.41,0.525,2.658,1.536,1.651,2.169,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,audio_segment,5,49,64,quiet_chorus,落ちサビ,16,,122,,,,,,,,,,,11.062,0.718,,,,,vocal,1.0,0.644,vocal,hook,drum,hook,other,0.607,drums,0.549,drums,2.652,False,True,True,0.549,0.156,0.607,0.336,0.707,2.652,1.054,2.232,2.42,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,audio_segment,6,65,72,verse,Aメロ,8,,92,,,,,,,,,,,13.0,0.609,,,,,vocal,0.252,0.375,drum,hook|vocal,drum,hook,drums,0.554,other,0.5,drums,2.21,True,True,True,0.554,0.272,0.5,0.163,0.714,2.21,1.492,2.091,1.589,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,audio_segment,7,73,80,pre_chorus,Bメロ,8,,79,,,,,,,,,,,12.5,0.79,,,,,vocal,0.994,0.625,drum,hook|vocal,drum,hook,other,0.62,drums,0.456,other,2.178,False,True,False,0.456,0.139,0.62,0.304,0.8,2.078,1.002,2.178,2.12,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,audio_segment,8,81,84,chorus,サビ,4,,33,,,,,,,,,,,9.25,0.919,,,,,vocal,1.0,1.053,vocal,vocal|hook,drum,vocal,drums,0.364,other,0.364,drums,2.044,True,True,True,0.364,0.151,0.364,0.333,0.55,2.044,1.302,1.45,1.789,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,audio_segment,9,85,88,final_chorus,ラスサビ,4,,40,,,,,,,,,,,11.0,0.934,,,,,vocal,1.0,1.0,vocal,vocal|hook,drum,vocal,vocals,0.45,drums,0.425,vocals,1.794,False,True,False,0.425,0.225,0.4,0.45,0.643,1.695,1.674,1.387,1.794,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,audio_segment,10,89,91,verse,Aメロ,3,,19,,,,,,,,,,,8.0,0.327,,,,,vocal,0.942,0.583,drum,,drum,,drums,0.474,bass,0.368,bass,4.652,True,True,False,0.474,0.368,0.368,0.21,0.667,3.687,4.652,3.537,2.659,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,chart_changepoint,0,2,14,,,13,,56,,,,,,,,,,,8.385,0.742,,,,,vocal,,,,,,,drums,0.696,other,0.482,drums,3.737,,,,0.696,0.036,0.482,0.446,0.51,3.737,0.231,1.999,3.1,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,chart_changepoint,1,15,23,,,9,,84,,,,,,,,,,,12.556,0.714,,,,,vocal,,,,,,,drums,0.667,other,0.655,drums,2.292,,,,0.667,0.286,0.655,0.119,0.5,2.292,1.42,2.069,1.359,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,chart_changepoint,2,24,62,,,39,,232,,,,,,,,,,,9.795,0.741,,,,,vocal,,,,,,,drums,0.707,other,0.453,drums,3.075,,,,0.707,0.272,0.453,0.431,0.585,3.075,1.686,2.154,2.605,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,chart_changepoint,3,63,71,,,9,,131,,,,,,,,,,,15.667,0.627,,,,,vocal,,,,,,,drums,0.481,other,0.473,other,1.913,,,,0.481,0.221,0.473,0.153,0.769,1.774,1.264,1.913,1.359,,,,,
segment,魔法少女になるしかねぇ,14.0,165.0,chart_changepoint,4,72,91,,,20,,173,,,,,,,,,,,10.55,0.77,,,,,vocal,,,,,,,other,0.491,drums,0.433,drums,2.208,,,,0.433,0.191,0.491,0.335,0.682,2.208,1.543,1.947,2.085,,,,,
song,麒麟,14.1,220.0,,,,,,,116,837,562,0.0,7.5,10.63,0.634,0.583,0.57,0.592,46,0.0,0.25,7.216,,7.789,-0.271,3.036,-1.345,instrumental,,,,,,,,,,,,,,,,0.635,0.278,0.237,0.123,0.67,2.5,2.732,2.546,2.554,0.192,0.577,other,0.797,0.6
segment,麒麟,14.1,220.0,audio_segment,0,3,18,intro,イントロ,16,,36,,,,,,,,,,,3.562,0.528,,,,,instrumental,0.628,0.328,drum,,drum,,drums,0.75,vocals,0.361,other,8.095,True,True,False,0.75,0.333,0.028,0.361,0.65,3.965,4.209,8.095,5.435,,,,,
segment,麒麟,14.1,220.0,audio_segment,1,19,32,bridge,Cメロ,14,,74,,,,,,,,,,,7.429,0.765,,,,,instrumental,0.264,0.095,bass,bass,drum,bass,drums,0.919,bass,0.324,drums,2.95,True,True,True,0.919,0.324,0.0,0.068,0.556,2.95,2.667,0.0,1.945,,,,,
segment,麒麟,14.1,220.0,audio_segment,2,33,42,quiet_chorus,落ちサビ,10,,51,,,,,,,,,,,8.2,0.73,,,,,instrumental,1.0,0.146,drum,hook,drum,hook,other,0.49,drums,0.431,other,3.223,False,True,False,0.431,0.098,0.49,0.098,0.833,2.137,2.277,3.223,3.02,,,,,
segment,麒麟,14.1,220.0,audio_segment,3,43,68,chorus,サビ,26,,123,,,,,,,,,,,7.731,0.844,,,,,instrumental,0.579,0.099,drum,bass,drum,bass,drums,0.789,bass,0.406,bass,2.954,True,True,False,0.789,0.406,0.195,0.089,0.688,2.732,2.954,1.982,2.687,,,,,
segment,麒麟,14.1,220.0,audio_segment,4,69,78,interlude,間奏,10,,24,,,,,,,,,,,3.2,0.55,,,,,instrumental,0.173,0.0,hook,hook,drum,hook,other,1.0,drums,0.417,other,5.18,False,True,False,0.417,0.042,1.0,0.0,,1.704,1.103,5.18,,,,,,
